NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_36	SHCBP1	SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]	10094	-0.8767780661582947	-0.5069987	Yes	
row_37	CCNB2	cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]	10143	-0.8988522291183472	-0.49440068	Yes	
row_38	TPX2	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]	10170	-0.9132333993911743	-0.47968408	Yes	
row_39	CCNA2	cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]	10369	-1.002254605293274	-0.47780132	Yes	
row_40	INAFM2	InaF motif containing 2 [Source:HGNC Symbol;Acc:HGNC:35165]	10377	-1.007508397102356	-0.45973977	Yes	
row_41	NCAPD2	non-SMC condensin I complex subunit D2 [Source:HGNC Symbol;Acc:HGNC:24305]	10659	-1.1585718393325806	-0.46195155	Yes	
row_42	CENPF	centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]	10686	-1.1816942691802979	-0.44226524	Yes	
row_43	NCAPG	non-SMC condensin I complex subunit G [Source:HGNC Symbol;Acc:HGNC:24304]	10804	-1.2593799829483032	-0.42880267	Yes	
row_44	WDR5	WD repeat domain 5 [Source:HGNC Symbol;Acc:HGNC:12757]	10907	-1.3324781656265259	-0.412724	Yes	
row_45	KIF2C	kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]	10984	-1.3920023441314697	-0.39335427	Yes	
row_46	RACGAP1	Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804]	11085	-1.4805189371109009	-0.37436664	Yes	
row_47	PRC1	protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]	11163	-1.5548330545425415	-0.35206684	Yes	
row_48	CENPA	centromere protein A [Source:HGNC Symbol;Acc:HGNC:1851]	11222	-1.6257497072219849	-0.32685447	Yes	
row_49	CCNB1	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]	11307	-1.7122070789337158	-0.30223072	Yes	
row_50	KIF20B	kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]	11358	-1.7734533548355103	-0.27361053	Yes	
row_51	AURKB	aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]	11478	-1.9612162113189697	-0.24732402	Yes	
row_52	EPHA2	EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386]	11554	-2.0961265563964844	-0.21483542	Yes	
row_53	PRIM1	DNA primase subunit 1 [Source:HGNC Symbol;Acc:HGNC:9369]	11605	-2.189734697341919	-0.17850904	Yes	
row_54	KNSTRN	kinetochore localized astrin (SPAG5) binding protein [Source:HGNC Symbol;Acc:HGNC:30767]	11723	-2.4587433338165283	-0.14284396	Yes	
row_55	ADORA2B	adenosine A2b receptor [Source:HGNC Symbol;Acc:HGNC:264]	11774	-2.649439811706543	-0.09800756	Yes	
row_56	ARHGAP11A	Rho GTPase activating protein 11A [Source:HGNC Symbol;Acc:HGNC:15783]	11827	-2.8756461143493652	-0.049152043	Yes	
row_57	DLGAP5	DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864]	11873	-3.1372640132904053	0.005135897	Yes	
