NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_25	FOXM1	forkhead box M1 [Source:HGNC Symbol;Acc:HGNC:3818]	3170	0.598761796951294	-0.12457123	No	
row_26	TGFB2	transforming growth factor beta 2 [Source:HGNC Symbol;Acc:HGNC:11768]	3220	0.5935935378074646	-0.12564208	No	
row_27	NEIL3	nei like DNA glycosylase 3 [Source:HGNC Symbol;Acc:HGNC:24573]	3337	0.5864534378051758	-0.1324695	No	
row_28	CFLAR	CASP8 and FADD like apoptosis regulator [Source:HGNC Symbol;Acc:HGNC:1876]	3555	0.5417221784591675	-0.14815287	No	
row_29	PCF11	PCF11 cleavage and polyadenylation factor subunit [Source:HGNC Symbol;Acc:HGNC:30097]	3596	0.5321533679962158	-0.14877756	No	
row_30	FAM83D	family with sequence similarity 83 member D [Source:HGNC Symbol;Acc:HGNC:16122]	3629	0.5315027236938477	-0.14872278	No	
row_31	HMG20B	high mobility group 20B [Source:HGNC Symbol;Acc:HGNC:5002]	3644	0.527936577796936	-0.1471502	No	
row_32	E2F5	E2F transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:3119]	3847	0.4769119918346405	-0.1618929	No	
row_33	SFPQ	splicing factor proline and glutamine rich [Source:HGNC Symbol;Acc:HGNC:10774]	3873	0.46955832839012146	-0.16156533	No	
row_34	STAT1	signal transducer and activator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:11362]	3905	0.4602939188480377	-0.16179849	No	
row_35	KIF11	kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]	4056	0.4421526789665222	-0.17228466	No	
row_36	ZNF587	zinc finger protein 587 [Source:HGNC Symbol;Acc:HGNC:30955]	4075	0.43836545944213867	-0.1715231	No	
row_37	RIN2	Ras and Rab interactor 2 [Source:HGNC Symbol;Acc:HGNC:18750]	4085	0.43494412302970886	-0.17001121	No	
row_38	PKNOX1	PBX/knotted 1 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9022]	4103	0.4312017261981964	-0.16920182	No	
row_39	POLQ	DNA polymerase theta [Source:HGNC Symbol;Acc:HGNC:9186]	4181	0.4140927195549011	-0.17360377	No	
row_40	BIRC5	baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]	4233	0.40159034729003906	-0.1758519	No	
row_41	STIL	STIL centriolar assembly protein [Source:HGNC Symbol;Acc:HGNC:10879]	4279	0.3872390687465668	-0.17766307	No	
row_42	HMGA2	high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]	4300	0.3822252154350281	-0.17736652	No	
row_43	CTNND1	catenin delta 1 [Source:HGNC Symbol;Acc:HGNC:2515]	4355	0.37121737003326416	-0.18002996	No	
row_44	TROAP	trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]	4611	0.35328564047813416	-0.19994487	No	
row_45	TNPO2	transportin 2 [Source:HGNC Symbol;Acc:HGNC:19998]	4928	0.3180926740169525	-0.22525127	No	
row_46	TGIF1	TGFB induced factor homeobox 1 [Source:HGNC Symbol;Acc:HGNC:11776]	4952	0.31332042813301086	-0.22557203	No	
row_47	ECT2	epithelial cell transforming 2 [Source:HGNC Symbol;Acc:HGNC:3155]	5004	0.3006393015384674	-0.22834937	No	
row_48	CDCA2	cell division cycle associated 2 [Source:HGNC Symbol;Acc:HGNC:14623]	5102	0.2752843499183655	-0.23518622	No	
row_49	RDH11	retinol dehydrogenase 11 [Source:HGNC Symbol;Acc:HGNC:17964]	5266	0.23468707501888275	-0.24786969	No	
row_50	MKI67	marker of proliferation Ki-67 [Source:HGNC Symbol;Acc:HGNC:7107]	5298	0.22839093208312988	-0.24931857	No	
row_51	TRIP13	thyroid hormone receptor interactor 13 [Source:HGNC Symbol;Acc:HGNC:12307]	5358	0.2138276994228363	-0.25323388	No	
row_52	BUB1	BUB1 mitotic checkpoint serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1148]	5360	0.21354158222675323	-0.2521998	No	
row_53	H2AX	H2A.X variant histone [Source:HGNC Symbol;Acc:HGNC:4739]	5578	0.20914223790168762	-0.26962665	No	
row_54	ATF7IP	activating transcription factor 7 interacting protein [Source:HGNC Symbol;Acc:HGNC:20092]	5646	0.1937941014766693	-0.27432987	No	
row_55	SGO1	shugoshin 1 [Source:HGNC Symbol;Acc:HGNC:25088]	5659	0.18904522061347961	-0.27436316	No	
row_56	H2AZ2	H2A.Z variant histone 2 [Source:HGNC Symbol;Acc:HGNC:20664]	5723	0.17490379512310028	-0.27882397	No	
row_57	TNFAIP8L1	TNF alpha induced protein 8 like 1 [Source:HGNC Symbol;Acc:HGNC:28279]	5766	0.16588930785655975	-0.28153947	No	
row_58	SMTN	smoothelin [Source:HGNC Symbol;Acc:HGNC:11126]	5898	0.13852322101593018	-0.29199553	No	
row_59	PPP1R10	protein phosphatase 1 regulatory subunit 10 [Source:HGNC Symbol;Acc:HGNC:9284]	5902	0.13691695034503937	-0.29153383	No	
row_60	CIT	citron rho-interacting serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1985]	5976	0.1174621731042862	-0.2971494	No	
row_61	PIF1	PIF1 5'-to-3' DNA helicase [Source:HGNC Symbol;Acc:HGNC:26220]	6240	0.06570699065923691	-0.3192548	No	
row_62	NEDD4L	NEDD4 like E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:7728]	6381	0.03417331352829933	-0.33102614	No	
row_63	FAM3C	FAM3 metabolism regulating signaling molecule C [Source:HGNC Symbol;Acc:HGNC:18664]	6452	0.019604824483394623	-0.3368986	No	
row_64	ANP32E	acidic nuclear phosphoprotein 32 family member E [Source:HGNC Symbol;Acc:HGNC:16673]	6516	0.0017411907901987433	-0.3422672	No	
row_65	SPAG5	sperm associated antigen 5 [Source:HGNC Symbol;Acc:HGNC:13452]	6517	0.0013520264765247703	-0.3422601	No	
row_66	CKS1B	CDC28 protein kinase regulatory subunit 1B [Source:HGNC Symbol;Acc:HGNC:19083]	6535	-0.00196970091201365	-0.34370092	No	
row_67	PTTG1	PTTG1 regulator of sister chromatid separation, securin [Source:HGNC Symbol;Acc:HGNC:9690]	6720	-0.034988343715667725	-0.35922384	No	
row_68	CEP55	centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]	6756	-0.042274992913007736	-0.36198986	No	
row_69	AURKA	aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393]	6867	-0.06701677292585373	-0.37102818	No	
row_70	SGO2	shugoshin 2 [Source:HGNC Symbol;Acc:HGNC:30812]	6878	-0.0697319433093071	-0.37151623	No	
row_71	KIF22	kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391]	6897	-0.07333483546972275	-0.3726683	No	
row_72	CHEK2	checkpoint kinase 2 [Source:HGNC Symbol;Acc:HGNC:16627]	6943	-0.08655063062906265	-0.37605578	No	
row_73	ELK3	ETS transcription factor ELK3 [Source:HGNC Symbol;Acc:HGNC:3325]	7015	-0.10355847328901291	-0.3815735	No	
row_74	NET1	neuroepithelial cell transforming 1 [Source:HGNC Symbol;Acc:HGNC:14592]	7030	-0.10738572478294373	-0.3822056	No	
row_75	MEAK7	MTOR associated protein, eak-7 homolog [Source:HGNC Symbol;Acc:HGNC:29325]	7156	-0.14220643043518066	-0.39213017	No	
row_76	CDC25C	cell division cycle 25C [Source:HGNC Symbol;Acc:HGNC:1727]	7199	-0.15265808999538422	-0.39491504	No	
row_77	PBK	PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]	7253	-0.16189171373844147	-0.39859045	No	
row_78	AMD1	adenosylmethionine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:457]	7304	-0.17435428500175476	-0.40194446	No	
row_79	CEP350	centrosomal protein 350 [Source:HGNC Symbol;Acc:HGNC:24238]	7336	-0.18294617533683777	-0.40363157	No	
row_80	NFYB	nuclear transcription factor Y subunit beta [Source:HGNC Symbol;Acc:HGNC:7805]	7419	-0.20067641139030457	-0.40957913	No	
row_81	HMGB3	high mobility group box 3 [Source:HGNC Symbol;Acc:HGNC:5004]	7556	-0.23860375583171844	-0.41993734	No	
row_82	CDC25B	cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726]	7600	-0.24770627915859222	-0.42230928	No	
row_83	ZNF207	zinc finger protein 207 [Source:HGNC Symbol;Acc:HGNC:12998]	7682	-0.2625311017036438	-0.4278472	No	
row_84	CDC20	cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723]	7683	-0.2635510265827179	-0.42646557	No	
row_85	KIF14	kinesin family member 14 [Source:HGNC Symbol;Acc:HGNC:19181]	7785	-0.2944389283657074	-0.43354344	No	
row_86	LBR	lamin B receptor [Source:HGNC Symbol;Acc:HGNC:6518]	7800	-0.29791176319122314	-0.43317676	No	
row_87	TNFRSF21	TNF receptor superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:13469]	7801	-0.29817837476730347	-0.4316136	No	
row_88	NUSAP1	nucleolar and spindle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18538]	7802	-0.29832935333251953	-0.43004963	No	
row_89	DR1	down-regulator of transcription 1 [Source:HGNC Symbol;Acc:HGNC:3017]	7816	-0.3031044006347656	-0.42957035	No	
row_90	KIFC1	kinesin family member C1 [Source:HGNC Symbol;Acc:HGNC:6389]	7912	-0.30872267484664917	-0.43606117	No	
row_91	CCNF	cyclin F [Source:HGNC Symbol;Acc:HGNC:1591]	7994	-0.3151356279850006	-0.44132334	No	
row_92	TSN	translin [Source:HGNC Symbol;Acc:HGNC:12379]	8030	-0.32780328392982483	-0.4425925	No	
row_93	EIF4E	eukaryotic translation initiation factor 4E [Source:HGNC Symbol;Acc:HGNC:3287]	8047	-0.33210888504981995	-0.44221723	No	
row_94	BCAR3	BCAR3 adaptor protein, NSP family member [Source:HGNC Symbol;Acc:HGNC:973]	8125	-0.35643336176872253	-0.44692147	No	
row_95	ANLN	anillin, actin binding protein [Source:HGNC Symbol;Acc:HGNC:14082]	8129	-0.35721471905708313	-0.4453049	No	
row_96	NUP50	nucleoporin 50 [Source:HGNC Symbol;Acc:HGNC:8065]	8165	-0.3693294823169708	-0.44635636	No	
row_97	DBF4	DBF4 zinc finger [Source:HGNC Symbol;Acc:HGNC:17364]	8190	-0.37540093064308167	-0.44643703	No	
row_98	ZNF267	zinc finger protein 267 [Source:HGNC Symbol;Acc:HGNC:13060]	8200	-0.3781665563583374	-0.4452228	No	
row_99	VANGL1	VANGL planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:15512]	8223	-0.3857995569705963	-0.44507822	No	
row_100	BAG3	BAG cochaperone 3 [Source:HGNC Symbol;Acc:HGNC:939]	8258	-0.392633855342865	-0.44592217	No	
row_101	ARL6IP1	ADP ribosylation factor like GTPase 6 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:697]	8268	-0.39619386196136475	-0.44461343	No	
row_102	ANXA3	annexin A3 [Source:HGNC Symbol;Acc:HGNC:541]	8303	-0.4049489498138428	-0.44539282	No	
row_103	PLK4	polo like kinase 4 [Source:HGNC Symbol;Acc:HGNC:11397]	8353	-0.4185030460357666	-0.44738153	No	
row_104	FAM110A	family with sequence similarity 110 member A [Source:HGNC Symbol;Acc:HGNC:16188]	8451	-0.4185030460357666	-0.45346758	No	
row_105	H1-0	H1.0 linker histone [Source:HGNC Symbol;Acc:HGNC:4714]	8547	-0.4185030460357666	-0.4593829	No	
row_106	MAD2L1	mitotic arrest deficient 2 like 1 [Source:HGNC Symbol;Acc:HGNC:6763]	8584	-0.4232182800769806	-0.46023723	No	
row_107	KIF18A	kinesin family member 18A [Source:HGNC Symbol;Acc:HGNC:29441]	8586	-0.4234902858734131	-0.4581025	No	
row_108	KIF18B	kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102]	8596	-0.42751196026802063	-0.45662957	No	
row_109	CDK1	cyclin dependent kinase 1 [Source:HGNC Symbol;Acc:HGNC:1722]	8598	-0.42761167883872986	-0.45447326	No	
row_110	MID1	midline 1 [Source:HGNC Symbol;Acc:HGNC:7095]	8603	-0.42937353253364563	-0.45256376	No	
row_111	RAD21	RAD21 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:9811]	8636	-0.4400668442249298	-0.45298833	No	
row_112	RAD51C	RAD51 paralog C [Source:HGNC Symbol;Acc:HGNC:9820]	8652	-0.4437883496284485	-0.45194224	No	
row_113	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:5006]	8653	-0.4441485106945038	-0.44961384	No	
row_114	TRIM59	tripartite motif containing 59 [Source:HGNC Symbol;Acc:HGNC:30834]	8813	-0.47759464383125305	-0.46068248	No	
row_115	CENPL	centromere protein L [Source:HGNC Symbol;Acc:HGNC:17879]	8850	-0.48939982056617737	-0.46118984	No	
row_116	NUP98	nucleoporin 98 and 96 precursor [Source:HGNC Symbol;Acc:HGNC:8068]	8884	-0.4990015923976898	-0.4613908	No	
row_117	TUBB	tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]	8888	-0.5006222128868103	-0.45902246	No	
row_118	KATNA1	katanin catalytic subunit A1 [Source:HGNC Symbol;Acc:HGNC:6216]	8890	-0.5014004707336426	-0.45647928	No	
row_119	MELK	maternal embryonic leucine zipper kinase [Source:HGNC Symbol;Acc:HGNC:16870]	8893	-0.5020124316215515	-0.4540183	No	
row_120	TACC3	transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]	8910	-0.5084851384162903	-0.4527184	No	
row_121	PLAU	plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]	8971	-0.5332918763160706	-0.45504433	No	
row_122	PLEKHA5	pleckstrin homology domain containing A5 [Source:HGNC Symbol;Acc:HGNC:30036]	9022	-0.5492395162582397	-0.45643306	No	
row_123	PPP2R5C	protein phosphatase 2 regulatory subunit B'gamma [Source:HGNC Symbol;Acc:HGNC:9311]	9042	-0.5558661222457886	-0.45514086	No	
row_124	LAMC1	laminin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:6492]	9083	-0.5640063881874084	-0.45559856	No	
row_125	PLK1	polo like kinase 1 [Source:HGNC Symbol;Acc:HGNC:9077]	9189	-0.5962185263633728	-0.46143585	No	
row_126	ZNF518A	zinc finger protein 518A [Source:HGNC Symbol;Acc:HGNC:29009]	9280	-0.628018856048584	-0.465826	No	
row_127	RGS3	regulator of G protein signaling 3 [Source:HGNC Symbol;Acc:HGNC:9999]	9383	-0.6489439606666565	-0.47113082	No	
row_128	ACSL4	acyl-CoA synthetase long chain family member 4 [Source:HGNC Symbol;Acc:HGNC:3571]	9499	-0.6583040952682495	-0.4774962	Yes	
row_129	DCLRE1C	DNA cross-link repair 1C [Source:HGNC Symbol;Acc:HGNC:17642]	9522	-0.6684476137161255	-0.47586992	Yes	
row_130	RSBN1	round spermatid basic protein 1 [Source:HGNC Symbol;Acc:HGNC:25642]	9538	-0.6769987344741821	-0.47360125	Yes	
row_131	WSB1	WD repeat and SOCS box containing 1 [Source:HGNC Symbol;Acc:HGNC:19221]	9560	-0.6858097910881042	-0.47179857	Yes	
row_132	TTF2	transcription termination factor 2 [Source:HGNC Symbol;Acc:HGNC:12398]	9586	-0.6984157562255859	-0.47027126	Yes	
row_133	JADE2	jade family PHD finger 2 [Source:HGNC Symbol;Acc:HGNC:22984]	9655	-0.7222236394882202	-0.47228962	Yes	
row_134	KIF23	kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]	9705	-0.7509642839431763	-0.47253546	Yes	
row_135	HMGB2	high mobility group box 2 [Source:HGNC Symbol;Acc:HGNC:5000]	9715	-0.7553269267082214	-0.46934402	Yes	
row_136	FZR1	fizzy and cell division cycle 20 related 1 [Source:HGNC Symbol;Acc:HGNC:24824]	9760	-0.7748621702194214	-0.4690378	Yes	
row_137	CKAP2	cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990]	9771	-0.7756057381629944	-0.4658254	Yes	
row_138	CEMIP	cell migration inducing hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:29213]	9813	-0.7759056687355042	-0.4652576	Yes	
row_139	WEE1	WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]	9864	-0.7949209213256836	-0.4653584	Yes	
row_140	PNRC2	proline rich nuclear receptor coactivator 2 [Source:HGNC Symbol;Acc:HGNC:23158]	9950	-0.8288784027099609	-0.46826878	Yes	
row_141	STK17B	serine/threonine kinase 17b [Source:HGNC Symbol;Acc:HGNC:11396]	9970	-0.8414768576622009	-0.4654793	Yes	
row_142	HJURP	Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444]	9986	-0.8477282524108887	-0.46231562	Yes	
row_143	HP1BP3	heterochromatin protein 1 binding protein 3 [Source:HGNC Symbol;Acc:HGNC:24973]	10029	-0.8641656041145325	-0.46137053	Yes	
row_144	ARHGAP19	Rho GTPase activating protein 19 [Source:HGNC Symbol;Acc:HGNC:23724]	10051	-0.8653324246406555	-0.45862672	Yes	
row_145	BMP2	bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]	10062	-0.8653324246406555	-0.45494393	Yes	
row_146	HMMR	hyaluronan mediated motility receptor [Source:HGNC Symbol;Acc:HGNC:5012]	10084	-0.8730199337005615	-0.45215982	Yes	
row_147	KDM6A	lysine demethylase 6A [Source:HGNC Symbol;Acc:HGNC:12637]	10093	-0.876499593257904	-0.4482478	Yes	
row_148	SHCBP1	SHC binding and spindle associated 1 [Source:HGNC Symbol;Acc:HGNC:29547]	10094	-0.8767780661582947	-0.4436514	Yes	
row_149	UBE2G1	ubiquitin conjugating enzyme E2 G1 [Source:HGNC Symbol;Acc:HGNC:12482]	10127	-0.8960346579551697	-0.44168562	Yes	
row_150	CCNB2	cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]	10143	-0.8988522291183472	-0.43825394	Yes	
row_151	TPX2	TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]	10170	-0.9132333993911743	-0.4356858	Yes	
row_152	NUMB	NUMB endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8060]	10178	-0.9199941754341125	-0.4314604	Yes	
row_153	DUSP4	dual specificity phosphatase 4 [Source:HGNC Symbol;Acc:HGNC:3070]	10199	-0.9293531179428101	-0.42829564	Yes	
row_154	SIX4	SIX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:10890]	10209	-0.9298771023750305	-0.42418912	Yes	
row_155	ESPL1	extra spindle pole bodies like 1, separase [Source:HGNC Symbol;Acc:HGNC:16856]	10221	-0.9343688488006592	-0.42022982	Yes	
row_156	CNTROB	centrobin, centriole duplication and spindle assembly protein [Source:HGNC Symbol;Acc:HGNC:29616]	10239	-0.9343688488006592	-0.41678265	Yes	
row_157	CENPE	centromere protein E [Source:HGNC Symbol;Acc:HGNC:1856]	10286	-0.9589166641235352	-0.41568226	Yes	
row_158	JPT1	Jupiter microtubule associated homolog 1 [Source:HGNC Symbol;Acc:HGNC:14569]	10306	-0.9626706838607788	-0.41225746	Yes	
row_159	PSMD11	proteasome 26S subunit, non-ATPase 11 [Source:HGNC Symbol;Acc:HGNC:9556]	10319	-0.9754793047904968	-0.408168	Yes	
row_160	SAPCD2	suppressor APC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28055]	10358	-0.9945968389511108	-0.40619764	Yes	
row_161	CCNA2	cyclin A2 [Source:HGNC Symbol;Acc:HGNC:1578]	10369	-1.002254605293274	-0.4017971	Yes	
row_162	ARHGEF39	Rho guanine nucleotide exchange factor 39 [Source:HGNC Symbol;Acc:HGNC:25909]	10402	-1.018759846687317	-0.39918792	Yes	
row_163	BUB3	BUB3 mitotic checkpoint protein [Source:HGNC Symbol;Acc:HGNC:1151]	10459	-1.0377354621887207	-0.39852795	Yes	
row_164	MAT2A	methionine adenosyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:6904]	10486	-1.0546960830688477	-0.39521822	Yes	
row_165	SLCO1B3	solute carrier organic anion transporter family member 1B3 [Source:HGNC Symbol;Acc:HGNC:10961]	10515	-1.0688952207565308	-0.39200482	Yes	
row_166	TMPO	thymopoietin [Source:HGNC Symbol;Acc:HGNC:11875]	10531	-1.08078932762146	-0.38761935	Yes	
row_167	KPNA2	karyopherin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:6395]	10543	-1.08876371383667	-0.38285062	Yes	
row_168	DZIP3	DAZ interacting zinc finger protein 3 [Source:HGNC Symbol;Acc:HGNC:30938]	10548	-1.0938321352005005	-0.3774578	Yes	
row_169	CDC42EP4	CDC42 effector protein 4 [Source:HGNC Symbol;Acc:HGNC:17147]	10571	-1.1104545593261719	-0.37351435	Yes	
row_170	RNF4	ring finger protein 4 [Source:HGNC Symbol;Acc:HGNC:10067]	10588	-1.1208405494689941	-0.36900428	Yes	
row_171	NDC1	NDC1 transmembrane nucleoporin [Source:HGNC Symbol;Acc:HGNC:25525]	10619	-1.1294528245925903	-0.3656441	Yes	
row_172	NEK2	NIMA related kinase 2 [Source:HGNC Symbol;Acc:HGNC:7745]	10634	-1.1438299417495728	-0.3608428	Yes	
row_173	TUBD1	tubulin delta 1 [Source:HGNC Symbol;Acc:HGNC:16811]	10643	-1.1473889350891113	-0.35551065	Yes	
row_174	CENPF	centromere protein F [Source:HGNC Symbol;Acc:HGNC:1857]	10686	-1.1816942691802979	-0.35290095	Yes	
row_175	SPA17	sperm autoantigenic protein 17 [Source:HGNC Symbol;Acc:HGNC:11210]	10702	-1.1934422254562378	-0.34792492	Yes	
row_176	KIF5B	kinesin family member 5B [Source:HGNC Symbol;Acc:HGNC:6324]	10704	-1.1958907842636108	-0.341741	Yes	
row_177	DBF4B	DBF4 zinc finger B [Source:HGNC Symbol;Acc:HGNC:17883]	10803	-1.2577621936798096	-0.3435127	Yes	
row_178	CKS2	CDC28 protein kinase regulatory subunit 2 [Source:HGNC Symbol;Acc:HGNC:2000]	10853	-1.2879250049591064	-0.34094363	Yes	
row_179	KMT5B	lysine methyltransferase 5B [Source:HGNC Symbol;Acc:HGNC:24283]	10908	-1.3329004049301147	-0.33856556	Yes	
row_180	CKAP5	cytoskeleton associated protein 5 [Source:HGNC Symbol;Acc:HGNC:28959]	10975	-1.3808962106704712	-0.33696023	Yes	
row_181	KIF2C	kinesin family member 2C [Source:HGNC Symbol;Acc:HGNC:6393]	10984	-1.3920023441314697	-0.33034575	Yes	
row_182	CEP70	centrosomal protein 70 [Source:HGNC Symbol;Acc:HGNC:29972]	11009	-1.4157664775848389	-0.32497245	Yes	
row_183	CDKN1B	cyclin dependent kinase inhibitor 1B [Source:HGNC Symbol;Acc:HGNC:1785]	11030	-1.433198094367981	-0.31916633	Yes	
row_184	BRD8	bromodomain containing 8 [Source:HGNC Symbol;Acc:HGNC:19874]	11078	-1.4711965322494507	-0.31546575	Yes	
row_185	RACGAP1	Rac GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9804]	11085	-1.4805189371109009	-0.3082165	Yes	
row_186	UBE2C	ubiquitin conjugating enzyme E2 C [Source:HGNC Symbol;Acc:HGNC:15937]	11098	-1.4936649799346924	-0.30141053	Yes	
row_187	ZMYM1	zinc finger MYM-type containing 1 [Source:HGNC Symbol;Acc:HGNC:26253]	11127	-1.5207899808883667	-0.2958281	Yes	
row_188	CDCA8	cell division cycle associated 8 [Source:HGNC Symbol;Acc:HGNC:14629]	11131	-1.5266501903533936	-0.28808093	Yes	
row_189	PRC1	protein regulator of cytokinesis 1 [Source:HGNC Symbol;Acc:HGNC:9341]	11163	-1.5548330545425415	-0.28257614	Yes	
row_190	CKAP2L	cytoskeleton associated protein 2 like [Source:HGNC Symbol;Acc:HGNC:26877]	11165	-1.5564370155334473	-0.2745021	Yes	
row_191	GAS2L3	growth arrest specific 2 like 3 [Source:HGNC Symbol;Acc:HGNC:27475]	11201	-1.603468418121338	-0.2690838	Yes	
